Barcode,Cost,ADJ,Source,Tag
195954873067,39.99,31.99,https://www.shopwss.com/products/70631080?variant=40942374223927,eligible-discount
195954873043,39.99,31.99,https://www.shopwss.com/products/70631080?variant=40942374256695,eligible-discount
195953713449,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374289463,eligible-discount
195953713456,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374322231,eligible-discount
195953713487,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374354999,eligible-discount
195953713470,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374387767,eligible-discount
195953713500,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374420535,eligible-discount
195953713463,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374453303,eligible-discount
195953713517,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374486071,eligible-discount
195953713494,39.99,31.99,https://www.shopwss.com/products/70622170?variant=40942374518839,eligible-discount
190530985295,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374551607,eligible-discount
190530985301,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374584375,eligible-discount
190530985332,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374617143,eligible-discount
190530985325,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374649911,eligible-discount
190530985356,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374682679,eligible-discount
190530985318,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374715447,eligible-discount
190530985363,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374748215,eligible-discount
190530985349,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374780983,eligible-discount
190530985370,39.99,31.99,https://www.shopwss.com/products/70338460?variant=40942374813751,eligible-discount
190530981495,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942374879287,eligible-discount
190530981501,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942374912055,eligible-discount
190530981532,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942374944823,eligible-discount
190530981525,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942374977591,eligible-discount
190530981556,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942375010359,eligible-discount
190530981518,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942375043127,eligible-discount
190530981563,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942375075895,eligible-discount
190530981549,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942375108663,eligible-discount
190530981570,33.59,26.87,https://www.shopwss.com/products/70339229?variant=40942375141431,eligible-discount
195599214089,31.99,25.59,https://www.shopwss.com/products/70595327?variant=40942375174199,eligible-discount
193325880416,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375206967,eligible-discount
193325880423,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375239735,eligible-discount
193325880454,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375272503,eligible-discount
193325880447,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375305271,eligible-discount
193325880478,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375338039,eligible-discount
193325880430,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375370807,eligible-discount
193325880485,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375403575,eligible-discount
193325880461,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375436343,eligible-discount
193325880492,44.79,35.83,https://www.shopwss.com/products/11941901?variant=40942375469111,eligible-discount
190844401528,31.99,25.59,https://www.shopwss.com/products/70353680?variant=40942375501879,eligible-discount
194087580903,31.99,25.59,https://www.shopwss.com/products/70515118?variant=40942375567415,eligible-discount
194790424655,31.99,25.59,https://www.shopwss.com/products/70556858?variant=40942375600183,eligible-discount
195953659440,31.99,25.59,https://www.shopwss.com/products/70622167?variant=40942379532343,eligible-discount
