UPC,Price,Variation,Source Link
196807878635,24.75,XS,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-QX6.html?journey=new-to-sale
198294329690,58.05,XS,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-CEF.html?journey=new-to-sale
196807878956,22.05,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-shorts/QS7258-T8O.html?journey=new-to-sale
196807862160,26.55,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-HGS.html?journey=new-to-sale
196807623631,9.90,XS,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-TQO.html?journey=new-to-sale
198294442023,40.05,S,https://www.calvinklein.us/en/women/apparel/tops/archive-logo-fleece-relaxed-sweatshirt/47B236G-UB1.html?journey=new-to-sale
196807878536,24.75,XS,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-HGS.html?journey=new-to-sale
198294329584,58.05,S,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-RMG.html?journey=new-to-sale
198294717985,33.75,S,https://www.calvinklein.us/en/sale/men/bottoms/archive-logo-fleece-joggers/40QM432-CKM.html?journey=new-to-sale
196807878390,22.50,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-HGS.html?journey=new-to-sale
196807878444,22.50,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-FCG.html?journey=new-to-sale
198294445666,40.05,S,https://www.calvinklein.us/en/sale/women/tops/open-knit-relaxed-polo-sweater/47B331G-FPU.html?journey=new-to-sale
197499564325,53.55,S,https://www.calvinklein.us/en/sale/women/sale-womens-jackets-outerwear/cropped-collarless-denim-trucker-jacket/47B716G-UN6.html?journey=new-to-sale
196807878499,22.50,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-QX6.html?journey=new-to-sale
198294326002,76.05,S,https://www.calvinklein.us/en/sale/women/dresses/poplin-woven-mini-shirt-dress/40430WF-PCZ.html?journey=new-to-sale
196669057667,35.55,XS,https://www.calvinklein.us/en/men/apparel/tops/round-logo-graphic-relaxed-t-shirt-/4RC292G-PWM.html?journey=new-to-sale
197499291528,89.55,30W X 32L,https://www.calvinklein.us/en/sale/men/bottoms/slim-taper-jeans/40355MF-WDP.html?journey=new-to-sale
197499263860,9.90,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-UB1.html?journey=new-to-sale
198294673755,40.05,30W X 32L,https://www.calvinklein.us/en/men/apparel/denim/slim-straight-fit-jeans/4LB769G-KSA.html?journey=new-to-sale
196807578030,9.90,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-dipped-bikini/QF7930-UB1.html?journey=new-to-sale
196807862894,24.75,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/terry-lounge-sleep-shorts/QS7275-HGS.html?journey=new-to-sale
197499531938,19.80,SS,https://www.calvinklein.us/en/sale/men/accessories/logo-crest-baseball-cap/4G5035G-UB1.html?journey=new-to-sale
196807867226,6.75,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-mid-rise-cheeky-brief/QD5178-C5T.html?journey=new-to-sale
196807926275,51.75,S,https://www.calvinklein.us/en/sale/women/sale-womens-swim/modern-logo-swim-one-piece/Q61006-VO3.html?journey=new-to-sale
196807878598,24.75,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-FCG.html?journey=new-to-sale
196807851102,6.75,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-bikini/QD5283-LRF.html?journey=new-to-sale
198294545762,58.05,S,https://www.calvinklein.us/en/sale/men/tops/lyocell-blend-relaxed-button-down-shirt/4LB117G-RO3.html?journey=new-to-sale
196807673032,22.50,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-UB1.html?journey=new-to-sale
198294464001,22.05,S,https://www.calvinklein.us/en/sale/men/tops/cotton-combed-rib-classic-t-shirt/4LB266G-NF1.html?journey=new-to-sale
196807673230,24.75,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-UB1.html?journey=new-to-sale
198294537040,175.05,S,https://www.calvinklein.us/en/sale/women/tops/cashmere-2-in-1-cardigan-set/40437WF-67U.html?journey=new-to-sale
196807849000,6.75,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-bikini/QD5118-C5T.html?journey=new-to-sale
196807878857,31.05,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-pants/QS7257-T8O.html?journey=new-to-sale
197500242846,44.10,15/323,https://www.calvinklein.us/en/sale/men/tops/refined-cotton-stretch-slim-fit-dress-shirt/3701870-TTY.html?journey=new-to-sale
196807862269,26.55,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-QX6.html?journey=new-to-sale
198294596351,40.05,S,https://www.calvinklein.us/en/sale/women/pants/matte-satin-midi-skirt/44B608G-UB1.html?journey=new-to-sale
198294468528,62.55,S,https://www.calvinklein.us/en/women/apparel/tops/ribbed-crop-polo-sweater/47AB304-YAA.html?journey=new-to-sale
196807673087,20.00,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-P7A.html?journey=new-to-sale
196807851669,6.75,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-hipster/QD5285-LRF.html?journey=new-to-sale
198294464667,35.55,S,https://www.calvinklein.us/en/women/apparel/bottoms/ponte-skinny-fit-pants/44B691G-RMF.html?journey=new-to-sale
196807878642,24.75,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-QX6.html?journey=new-to-sale
198294329706,58.05,S,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-CEF.html?journey=new-to-sale
196807878963,22.05,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-shorts/QS7258-T8O.html?journey=new-to-sale
196807862177,26.55,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-HGS.html?journey=new-to-sale
196807623648,9.90,S,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-TQO.html?journey=new-to-sale
198294442030,40.05,M,https://www.calvinklein.us/en/women/apparel/tops/archive-logo-fleece-relaxed-sweatshirt/47B236G-UB1.html?journey=new-to-sale
196807878543,24.75,S,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-HGS.html?journey=new-to-sale
198294329591,58.05,M,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-RMG.html?journey=new-to-sale
198294717992,33.75,M,https://www.calvinklein.us/en/sale/men/bottoms/archive-logo-fleece-joggers/40QM432-CKM.html?journey=new-to-sale
196807878406,22.50,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-HGS.html?journey=new-to-sale
196807878451,22.50,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-FCG.html?journey=new-to-sale
198294445673,40.05,M,https://www.calvinklein.us/en/sale/women/tops/open-knit-relaxed-polo-sweater/47B331G-FPU.html?journey=new-to-sale
198294479999,53.55,M,https://www.calvinklein.us/en/sale/women/sale-womens-jackets-outerwear/cropped-collarless-denim-trucker-jacket/47B716G-UN6.html?journey=new-to-sale
196807878505,22.50,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-QX6.html?journey=new-to-sale
198294326019,76.05,M,https://www.calvinklein.us/en/sale/women/dresses/poplin-woven-mini-shirt-dress/40430WF-PCZ.html?journey=new-to-sale
197499842812,35.55,S,https://www.calvinklein.us/en/men/apparel/tops/round-logo-graphic-relaxed-t-shirt-/4RC292G-PWM.html?journey=new-to-sale
198294324770,89.55,31W X 32L,https://www.calvinklein.us/en/sale/men/bottoms/slim-taper-jeans/40355MF-WDP.html?journey=new-to-sale
196807623501,9.90,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-UB1.html?journey=new-to-sale
198294673762,40.05,31W X 32L,https://www.calvinklein.us/en/men/apparel/denim/slim-straight-fit-jeans/4LB769G-KSA.html?journey=new-to-sale
196807578047,9.90,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-dipped-bikini/QF7930-UB1.html?journey=new-to-sale
196807862900,24.75,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/terry-lounge-sleep-shorts/QS7275-HGS.html?journey=new-to-sale
196807867233,6.75,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-mid-rise-cheeky-brief/QD5178-C5T.html?journey=new-to-sale
196807926282,51.75,M,https://www.calvinklein.us/en/sale/women/sale-womens-swim/modern-logo-swim-one-piece/Q61006-VO3.html?journey=new-to-sale
196807878604,24.75,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-FCG.html?journey=new-to-sale
196807851119,6.75,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-bikini/QD5283-LRF.html?journey=new-to-sale
197499741702,58.05,M,https://www.calvinklein.us/en/sale/men/tops/lyocell-blend-relaxed-button-down-shirt/4LB117G-RO3.html?journey=new-to-sale
196807673049,22.50,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-UB1.html?journey=new-to-sale
198294464018,22.05,M,https://www.calvinklein.us/en/sale/men/tops/cotton-combed-rib-classic-t-shirt/4LB266G-NF1.html?journey=new-to-sale
197499210222,24.75,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-UB1.html?journey=new-to-sale
198294537057,175.05,M,https://www.calvinklein.us/en/sale/women/tops/cashmere-2-in-1-cardigan-set/40437WF-67U.html?journey=new-to-sale
196807849017,6.75,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-bikini/QD5118-C5T.html?journey=new-to-sale
196807878864,31.05,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-pants/QS7257-T8O.html?journey=new-to-sale
197500242853,44.10,15H/323,https://www.calvinklein.us/en/sale/men/tops/refined-cotton-stretch-slim-fit-dress-shirt/3701870-TTY.html?journey=new-to-sale
196807862276,26.55,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-QX6.html?journey=new-to-sale
