UPC,Price,Variation,Source Link
0198077484684,139,Nickel w / Permafrost Purple M,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070852
0198077484691,139,Nickel w / Permafrost Purple L,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070853
0198077484707,139,Nickel w / Permafrost Purple XL,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070854
0198077484714,139,Nickel w / Permafrost Purple XXL,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070855
0198077485261,139,Oatmeal Heather w / Nearly Green XS,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070857
0198077485278,139,Oatmeal Heather w / Nearly Green S,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070858
0198077485285,139,Oatmeal Heather w / Nearly Green M,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070859
0198077485292,139,Oatmeal Heather w / Nearly Green L,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070860
0198077485308,139,Oatmeal Heather w / Nearly Green XL,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070861
0198077485315,139,Oatmeal Heather w / Nearly Green XXL,https://www.als.com/patagonia-lightweight-synchilla-snapt-fleece-pullover-womens-10271617/p?skuId=3070862
0196149267425,60,Black / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1125014
0196149267456,60,Black / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1125015
0196149267487,60,Black / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1125016
0196149267517,60,Black / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1125017
0196149267548,60,Black / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1125018
0196607849231,60,Sanddrift / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424688
0196607849262,60,Sanddrift / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424689
0196607849293,60,Sanddrift / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424690
0196607849323,60,Sanddrift / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424691
0196607849354,60,Sanddrift / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424692
0196607849897,26.99,Diffused Blue / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1424704
0196149267609,60,Dark Grey Heather / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1681072
0196149267630,60,Dark Grey Heather / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1681073
0196149267661,60,Dark Grey Heather / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1681074
0196149267692,60,Dark Grey Heather / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1681075
0196149267722,60,Dark Grey Heather / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1681076
0197599723318,60,Birch Heather / Black S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1832839
0197598581995,60,Birch Heather / Black M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1832843
0197596824056,60,Birch Heather / Black XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1832846
0197596482225,60,Birch Heather / Black L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1832851
0197596201697,60,Birch Heather / Black XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1832853
0197601800259,28.99,Beyond Pink / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=1947049
0197861316279,60,Mink Brown / Heather / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3021945
0197861332460,60,Mink Brown / Heather / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3021947
0197861333382,60,Mink Brown / Heather / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3021948
0197863695969,60,Light Silverer / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3049553
0197863699110,60,Light Silverer / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3049554
0197863701707,60,Light Silverer / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3049555
0197863703961,60,Light Silverer / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3049556
0197863705736,60,Light Silverer / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3049557
0198484927057,60,Rose Gold / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059547
0198484938169,60,Rose Gold / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059548
