UPC,Price,Variation,Source Link
'197860510791,27.75,Medium Olive / Medium Olive / Summit White,https://www.als.com/nike-heritage-backpack-25l-10366807/p?skuId=3003727
'197860511088,37,Magic Ember / Magic Ember / Summit White,https://www.als.com/nike-heritage-backpack-25l-10366807/p?skuId=3003728
'197860512702,27.75,Parachute Beige / Summit White,https://www.als.com/nike-heritage-backpack-25l-10366807/p?skuId=3003729
'197862650013,37,Smokey Blue / Smokey Blue / Summit White,https://www.als.com/nike-heritage-backpack-25l-10366807/p?skuId=3003734
'197862673487,37,LT Orewood Brown / Summit White,https://www.als.com/nike-heritage-backpack-25l-10366807/p?skuId=3003738
'888259023458,9.99,Black / Multi,https://www.als.com/neff-heatwave-backpack-10582815/p?skuId=1853852
'196968860326,102,Black / Black / White,https://www.als.com/nike-sportswear-rpm-26l-backpack-mens-10493378/p?skuId=1411395
'197602759280,102,College Grey / Black / Summit White,https://www.als.com/nike-sportswear-rpm-26l-backpack-mens-10493378/p?skuId=3003724
'197862605846,102,Denim Turq / Black / Summit White,https://www.als.com/nike-sportswear-rpm-26l-backpack-mens-10493378/p?skuId=3003730
'198481654185,102,Cave Purple / Black / Sanded Purple,https://www.als.com/nike-sportswear-rpm-26l-backpack-mens-10493378/p?skuId=3003747
'197602747997,76.5,Glacier Blue / Black / Summit White,https://www.als.com/nike-sportswear-rpm-26l-backpack-mens-10493378/p?skuId=3040590
'196928150849,60,Del Dia,https://www.als.com/cotopaxi-dimi-12l-backpack-youth-10504003/p?skuId=1888425
'198480964872,37,Blue Void / Glacier Blue / Sail,https://www.als.com/nike-heritage-retro-backpack-10607443/p?skuId=3042116
'198481098088,37,Light Khaki / Burgundy Crush / Cannon,https://www.als.com/nike-heritage-retro-backpack-10607443/p?skuId=3042117
'194626394770,25.99,SUN FLARE,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=826531
'194626424897,25.99,PALM GROVE,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1077485
'194626424903,25.99,PURE CARAMEL,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1077486
'194626474311,25.99,Night Tropical,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1856728
'194626474250,25.99,Castlerock,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1856729
'194626462981,25.99,Deep Blue,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1856730
'194626416151,25.99,Mustard,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1856731
'194626416144,25.99,Electric Tropical,https://www.als.com/dakine-packable-backpack-22l-10381284/p?skuId=1856732
'194052251593,30,Black / Multi,https://www.als.com/lrgfaceplate-backpack-10501915/p?skuId=1508327
'196886309372,80,Coyote / Camel / Camel,https://www.als.com/under-armour-triumph-sport-backpack-10482814/p?skuId=1852027
'196886307972,80,Black / Black / Black,https://www.als.com/under-armour-triumph-sport-backpack-10482814/p?skuId=1852028
'840177285462,39.99,Black,https://www.als.com/thread-mini-backpack-10520108/p?skuId=1784736
'196883130801,30,Black / Black / Reflective,https://www.als.com/under-armour-loudon-pro-backpack-10491176/p?skuId=1388126
'196883130528,30,White Clay / Black / Reflective,https://www.als.com/under-armour-loudon-pro-backpack-10491176/p?skuId=1388127
'196883130092,29.99,Harbor Blue / Black / Reflective,https://www.als.com/under-armour-loudon-pro-backpack-10491176/p?skuId=1388128
'194626411194,19.99,CASCADE CAMO,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1077417
'194626423975,19.99,MUTED CLAY,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1077418
'194626473734,19.99,Street Art,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856649
'194626473727,19.99,Grapevine,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856650
'194626464893,19.99,Emerald Tropic,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856651
'194626411224,19.99,Expedition,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856652
'194626411217,19.99,Electric Tropical,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856653
'194626411200,19.99,Rattan Tropical,https://www.als.com/dakine-365-reversible-backpack-21l-10415086/p?skuId=1856654
'196883163229,22.5,Black / Black / Reflective,https://www.als.com/under-armour-loudon-mini-backpack-10491175/p?skuId=1388138
'196883255030,22.5,Gravel / White,https://www.als.com/under-armour-loudon-mini-backpack-10491175/p?skuId=1388139
'196883163236,22.5,Rebel Pink / Mystic Magenta / Rebel Pink,https://www.als.com/under-armour-loudon-mini-backpack-10491175/p?skuId=1388140
'194626419176,47.99,BLACK RIPSTOP,https://www.als.com/dakine-infinity-pack-backpack-21l-womens-10371649/p?skuId=1077527
'194626414874,47.99,VINTAGE BLUE,https://www.als.com/dakine-infinity-pack-backpack-21l-womens-10371649/p?skuId=1077530
'843820102444,67.46,Haybale Green,https://www.als.com/osprey-transporter-flap-backpack-10372873/p?skuId=782242
'194626414867,47.99,Port Red,https://www.als.com/dakine-infinity-pack-backpack-21l-womens-10371649/p?skuId=1856709
'843820120660,59.99,Black,https://www.als.com/osprey-transporter-flap-backpack-10372873/p?skuId=859640
'610934381054,39.99,OLIVE ASHCROFT CAMO,https://www.als.com/dakine-concourse-toploader-backpack-32l-10371559/p?skuId=767824
'194626424378,31.99,PETAL MAZE,https://www.als.com/dakine-essentials-backpack-26l-10345698/p?skuId=1077465
'194626503776,31.99,Poppy Griffin,https://www.als.com/dakine-essentials-backpack-26l-10345698/p?skuId=1856688
'194626474120,31.99,Grapevine,https://www.als.com/dakine-essentials-backpack-26l-10345698/p?skuId=1856689
'323451017445,49.99,Unisex Qeluts,https://www.als.com/fjallraven-kanken-art-backpack-10505287/p?skuId=1570145
'323451017452,49.99,Sey,https://www.als.com/fjallraven-kanken-art-backpack-10505287/p?skuId=1570146
'610934377507,15.99,NIGHT SKY GEO,https://www.als.com/dakine-365-mini-backpack-12l-youth-10355733/p?skuId=767302
'196883130078,26.25,Black / Black / White,https://www.als.com/under-armour-hustle-play-backpack-youth-10418602/p?skuId=1388107
'194626423821,15.99,MUTED CLAY,https://www.als.com/dakine-365-mini-backpack-12l-youth-10355733/p?skuId=1077398
'323450970697,42,Sey,https://www.als.com/fjallraven-kanken-art-backpack-10505287/p?skuId=3044134
'194626412245,15.99,SOLSTICE FLORAL,https://www.als.com/dakine-365-mini-backpack-12l-youth-10355733/p?skuId=1077399
'196883131853,26.25,Varsity Blue / Varsity Blue / White,https://www.als.com/under-armour-hustle-play-backpack-youth-10418602/p?skuId=1388108
'194626412283,15.99,Electric Magenta,https://www.als.com/dakine-365-mini-backpack-12l-youth-10355733/p?skuId=1856648
'196883131266,26.25,Rebel Pink / Mystic Magenta / Metallic Cristal Gold,https://www.als.com/under-armour-hustle-play-backpack-youth-10418602/p?skuId=1388109
'194626469782,20.79,Black,https://www.als.com/dakine-campus-18l-backpack-youth-10412324/p?skuId=599851
',130,Dark Olive,https://www.als.com/fjallraven-kanken-no-2-backpack-10341100/p?skuId=563990
/p?skuId=1544054
'888830066829,200,Slate Blue,https://www.als.com/yeti-crossroads-backpack-23-10452662/p?skuId=1195706
'811668032261,9.99,Leopard,https://www.als.com/vooray-stride-cinch-backpack-10343280/p?skuId=787933
'323450857738,65,Light Garnet,https://www.als.com/fjallraven-kanken-no-2-backpack-10341100/p?skuId=1400474
'194956623380,25.9,Black / White,https://www.als.com/nike-sportswear-futura-365-mini-6l-backpack-womens-10391675/p?skuId=873738
'194626505398,27.99,Dandelions,https://www.als.com/dakine-method-backpack-25l-10591778/p?skuId=1856715
'196604970211,25.9,Olive Flak / Olive Flak / Light Silver,https://www.als.com/nike-sportswear-futura-365-mini-6l-backpack-womens-10391675/p?skuId=1306466
'194626505237,27.99,Utility Green,https://www.als.com/dakine-method-backpack-25l-10591778/p?skuId=1856717
