upc,price,variation,source_url
197673900956,39.99,Totally Taupe-PUMA White,https://us.puma.com/us/en/pd/Court-Classic-Vulcanised-Formstrip-Unisex-Sneakers/396353?swatch=22
198551883873,35.99,Ruby Shimmer-Cool Blue,https://us.puma.com/us/en/pd/Court-Classic-Vulcanised-Formstrip-Unisex-Sneakers/396353?swatch=27
196859680347,44.99,PUMA Black,https://us.puma.com/us/en/pd/EVOSTRIPE-Big-Kids'-Full-Zip-Hoodie/679196?swatch=01
196858633436,34.99,Club Navy,https://us.puma.com/us/en/pd/EVOSTRIPE-Big-Kids'-Full-Zip-Hoodie/679196?swatch=14
196859716213,44.99,Pro Blue-M color,https://us.puma.com/us/en/pd/2-Piece-BMW-M-Motorsport-Tee-Toddlers'-Set/624209?swatch=04
196858708844,54.99,PUMA Navy,https://us.puma.com/us/en/pd/PUMA-x-CHRISTIAN-PULISIC-Men's-Soccer-Quarter-Zip-Top/658944?swatch=12
196858709469,29.99,Zen Blue,https://us.puma.com/us/en/pd/PUMA-x-CHRISTIAN-PULISIC-Men's-Soccer-Logo-Tee/658948?swatch=12
197671668933,99.99,PUMA Red,https://us.puma.com/us/en/pd/25-Home-Promotional-Men's-Soccer-Jersey/706187?swatch=01
194578310583,39.99,Puma Black,https://us.puma.com/us/en/pd/Essentials-Full-Zip-Logo-Hoodie-Men/586702?swatch=01
194578314055,39.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-Full-Zip-Logo-Hoodie-Men/586702?swatch=03
197672441207,16.99,PUMA Black,https://us.puma.com/us/en/pd/Live-In-Speckle-Women's-Hoodie/684406?swatch=01
197671414721,17.99,PUMA Black,https://us.puma.com/us/en/pd/CLASSICS-PLAY-LOUD-Men's-Relaxed-Graphic-Tee/626767?swatch=01
197646445293,54.99,PUMA Black-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=02
197646445170,54.99,Frosty Pink-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=03
197672251899,54.99,For All Time Red-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=04
197674653486,54.99,PUMA Navy-PUMA Silver,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=05
197672121901,32.99,PUMA Black,https://us.puma.com/us/en/pd/CLASSICS-PLAY-LOUD-Men's-Sweatpants/629279?swatch=01
197670780414,54.99,PUMA White-Warm White,https://us.puma.com/us/en/pd/CA-Pro-Lux-III-Winter-Volume-Women's-Sneakers/397765?swatch=01
196859343013,65,PUMA Team Royal-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=01
196859135601,65,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=02
196859483733,65,For All Time Red-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=03
196859117492,65,Ocean Tropic-Warm White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=05
197670446471,44.99,Pale Plum-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=11
197670389969,65,Archive Green-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=12
197670478472,65,Mauved Out-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=13
197670370219,65,Fresh Pear-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=14
197670772136,44.99,Club Navy-Blue Horizon,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=15
197673374931,65,Dark Myrtle-Vapor Gray-Green Moon,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=23
197673374429,65,Modern Mint-Pink Fruit,https://us.puma.com/us/en/pd/Suede-XL-Big-Kids'-Sneakers/396577?swatch=30
196859132082,29.99,PUMA White-Passionfruit,https://us.puma.com/us/en/pd/PUMA-Smash-3.0-Badges-Toddlers'-Sneakers/397287?swatch=01
196859383484,23.99,PUMA White-Green Illusion,https://us.puma.com/us/en/pd/PUMA-Smash-3.0-Badges-Toddlers'-Sneakers/397287?swatch=02
198551884955,28.99,Mauve Mist-PUMA White,https://us.puma.com/us/en/pd/PUMA-Smash-3.0-Badges-Toddlers'-Sneakers/397287?swatch=08
194578968616,49.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Bella-Women's-Sneakers/380663?swatch=01
194578971777,49.99,Puma White-Puma White,https://us.puma.com/us/en/pd/Bella-Women's-Sneakers/380663?swatch=02
196858160833,49.99,Warm White-Alpine Snow-Sugared Almond,https://us.puma.com/us/en/pd/PUMA-Rebound-LayUP-SL-Women's-Sneakers/396787?swatch=01
196858285536,39.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=01
196858285468,16.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=02
196858285376,39.99,Light Gray Heather,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=04
197672454146,16.99,PUMA Navy,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=06
197672454221,39.99,Cold Green,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=22
197672454269,39.99,Frosted Dew,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=24
197672454382,39.99,Lapis Lazuli,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=28
197672454429,39.99,Magenta Gleam,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=45
197672454504,16.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=51
197672454627,16.99,Oak Branch,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Hoodie/680980?swatch=67
195101602212,39.99,Puma Black,https://us.puma.com/us/en/pd/We-Are-Legends-WRK.WR-Men's-Pants/536320?swatch=01
196859639246,34.99,PUMA Black-Dewdrop,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=01
197670619066,48.99,Silver Mist-Frosted Ivory-Pale Plum,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=04
197670497565,56.99,PUMA White-Mauve Mist-Cool Cucumber,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=05
197670223096,55.99,Frosted Ivory-PUMA Gold,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=06
197670824484,55.99,PUMA Black-Rose Gold,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=09
197674019848,45.99,Midnight Plum-Lilac Frost,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=10
197674020332,65.99,PUMA Black-Feather Gray,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=12
197674016557,59.99,Peaceful Blue-Green Moon,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=13
197674422877,59.99,PUMA White-PUMA Silver,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=14
198553028197,59.99,Jasmine Flower-Warm White,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Women's-Running-Shoe/309993?swatch=15
197672441849,39.99,PUMA Navy,https://us.puma.com/us/en/pd/ESS-Small-Logo-Women's-Hoodie/684957?swatch=06
197672441962,16.99,Frosted Dew,https://us.puma.com/us/en/pd/ESS-Small-Logo-Women's-Hoodie/684957?swatch=25
197672442082,16.99,Lapis Lazuli,https://us.puma.com/us/en/pd/ESS-Small-Logo-Women's-Hoodie/684957?swatch=28
197672441924,39.99,Magenta Gleam,https://us.puma.com/us/en/pd/ESS-Small-Logo-Women's-Hoodie/684957?swatch=45
197672442167,39.99,Oak Branch,https://us.puma.com/us/en/pd/ESS-Small-Logo-Women's-Hoodie/684957?swatch=67
191241298315,24.99,Puma Black-Dark Shadow,https://us.puma.com/us/en/pd/ST-Runner-v2-AC-Shoes-INF/366961?swatch=01
196859638508,39.99,Cool Dark Gray-PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=02
196859638997,44.99,For All Time Red-PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=04
196859638737,74.99,Lime Pow,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=05
197670392716,34.99,Galactic Gray-Bluemazing-PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=06
197670761550,54.99,Dark Olive-PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=07
197670666053,39.99,PUMA Black-Redmazing,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=08
197670673693,45.99,PUMA Navy-Yellow Sizzle-PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=09
197670466578,34.99,PUMA Black,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=10
197670453943,45.99,Cool Mid Gray-Fizzy Apple,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=11
197670824309,60.99,Sun Stream-Sunset Glow,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=12
197674007098,45.99,PUMA Black-For All Time Red,https://us.puma.com/us/en/pd/X-Cell-Lightspeed-Men's-Running-Shoe/309972?swatch=13
196857073936,120,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/PWR-NITRO™-Squared-Men's-Training-Shoes/378687?swatch=01
196859186726,84.99,PUMA White-Club Navy,https://us.puma.com/us/en/pd/PWR-NITRO™-Squared-Men's-Training-Shoes/378687?swatch=06
196858949155,8.99,Light Gray Heather,https://us.puma.com/us/en/pd/PUMA-Upfront-Line-Logo-Women's-Tee/682238?swatch=03
196858949032,14.99,Peach Fizz,https://us.puma.com/us/en/pd/PUMA-Upfront-Line-Logo-Women's-Tee/682238?swatch=45
197672745466,14.99,Espresso Brown,https://us.puma.com/us/en/pd/PUMA-Upfront-Line-Logo-Women's-Tee/682238?swatch=65
196858949339,9.99,Fresh Mint,https://us.puma.com/us/en/pd/PUMA-Upfront-Line-Logo-Women's-Tee/682238?swatch=88
197646256929,65,Pink Lilac,https://us.puma.com/us/en/pd/HER-Women's-Hoodie/677885?swatch=30
196859683270,25.99,Grape Mist,https://us.puma.com/us/en/pd/HER-Women's-Hoodie/677885?swatch=60
196858541588,44.99,Prairie Tan,https://us.puma.com/us/en/pd/HER-Women's-Hoodie/677885?swatch=83
196859785592,44.99,Alpine Snow,https://us.puma.com/us/en/pd/HER-Women's-Hoodie/677885?swatch=87
195102661300,44.99,Puma Black-CASTLEROCK,https://us.puma.com/us/en/pd/Softride-Enzo-Evo-Big-Kids'-Sneakers/387052?swatch=01
196856263093,35.99,Cool Dark Gray-PUMA White,https://us.puma.com/us/en/pd/Softride-Enzo-Evo-Big-Kids'-Sneakers/387052?swatch=13
196858867473,40.99,Dewdrop-PUMA White-Fresh Mint,https://us.puma.com/us/en/pd/Softride-Enzo-Evo-Big-Kids'-Sneakers/387052?swatch=17
197670254670,45.99,Club Navy-PUMA White,https://us.puma.com/us/en/pd/Softride-Enzo-Evo-Big-Kids'-Sneakers/387052?swatch=18
197670617376,45.99,Frosted Dew-PUMA White,https://us.puma.com/us/en/pd/Softride-Enzo-Evo-Big-Kids'-Sneakers/387052?swatch=19
196859920511,65,PUMA Black,https://us.puma.com/us/en/pd/EVOSTRIPE-Women's-Sweatpants/677880?swatch=01
196858653434,19.99,Prairie Tan,https://us.puma.com/us/en/pd/EVOSTRIPE-Women's-Sweatpants/677880?swatch=83
196858108682,49.99,Cool Dark Gray-PUMA Black,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Buck-Sneakers/395202?swatch=02
197672013459,59.99,PUMA White-PUMA Black-Frosted Dew,https://us.puma.com/us/en/pd/Hypnotic-LS-Elevate-Women's-Sneakers/399488?swatch=08
196858440355,21.99,Turquoise Surf,https://us.puma.com/us/en/pd/PUMA-POWER-Big-Kids'-Tee/679359?swatch=22
196859726946,17.99,Garnet Rose,https://us.puma.com/us/en/pd/PUMA-POWER-Big-Kids'-Tee/679359?swatch=48
196859990996,12.99,Grape Mist,https://us.puma.com/us/en/pd/PUMA-POWER-Big-Kids'-Tee/679359?swatch=60
197672429700,16.99,PUMA Black,https://us.puma.com/us/en/pd/Faux-Embroidered-Floral-Women's-Hoodie/684410?swatch=01
197672429786,16.99,PUMA White,https://us.puma.com/us/en/pd/Faux-Embroidered-Floral-Women's-Hoodie/684410?swatch=02
197672429946,16.99,Frosted Dew,https://us.puma.com/us/en/pd/Faux-Embroidered-Floral-Women's-Hoodie/684410?swatch=26
197672429663,16.99,Espresso Brown,https://us.puma.com/us/en/pd/Faux-Embroidered-Floral-Women's-Hoodie/684410?swatch=65
197671135466,49.99,PUMA Black-AOP,https://us.puma.com/us/en/pd/Media-Day-Men's-Basketball-Jacket/627166?swatch=01
194578319036,17.99,Puma Black,https://us.puma.com/us/en/pd/Essentials-Small-Logo-Men's-Hoodie/586690?swatch=01
194578316981,33.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-Small-Logo-Men's-Hoodie/586690?swatch=03
194578318626,33.99,Peacoat,https://us.puma.com/us/en/pd/Essentials-Small-Logo-Men's-Hoodie/586690?swatch=06
197672578491,54.99,Rose Gold-Sugared Almond-Matte Rose Gold,https://us.puma.com/us/en/pd/CA-Pro-Chrome-Women's-Sneakers/402244?swatch=01
197670724258,44.99,PUMA White-Gum,https://us.puma.com/us/en/pd/Palermo-S-And-P-Sneakers/398383?swatch=01
197670291590,39.99,PUMA Black-Gum,https://us.puma.com/us/en/pd/Palermo-S-And-P-Sneakers/398383?swatch=02
196858703320,80,PUMA White-Vapor Gray-Gum,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=01
196858842616,90,PUMA White-Cool Light Gray-Sugared Almond,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=02
196858704730,80,PUMA Black-Feather Gray-Gum,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=03
196858843194,64.99,PUMA White-Vapor Gray-Club Red,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=05
197670539272,90,PUMA White-Glacial Gray-Gum,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=12
197670301275,39.99,Alpine Snow-Desert Dust-Gum,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=13
197670434829,90,PUMA White-Blue Horizon-Gum,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=14
197673480861,80,PUMA White-Warm White-Orange Glo,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=16
198553106567,80,PUMA White-For All Time Red,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=21
198553111998,80,PUMA White-Dark Indigo,https://us.puma.com/us/en/pd/Palermo-Leather-Sneakers/396464?swatch=24
197671755664,44.99,Alpine Snow,https://us.puma.com/us/en/pd/PUMA-x-ROCKET-LEAGUE-Men's-Jacket/627437?swatch=87
195731668824,14.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=01
195731668909,14.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=02
196857193245,14.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=03
195731668985,14.99,PUMA Navy,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=06
197672747309,12.99,For All Time Red,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=11
197672745947,25,Intense Red,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=13
197672747385,9.99,Lapis Lazuli,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=27
197672746869,12.99,Lime Sheen,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=38
197672340647,16.99,PUMA Black,https://us.puma.com/us/en/pd/Tonal-Collection-Logo-Men's-Hoodie/684390?swatch=01
197672339344,16.99,PUMA Navy,https://us.puma.com/us/en/pd/Tonal-Collection-Logo-Men's-Hoodie/684390?swatch=06
197672731841,24.99,Intense Red,https://us.puma.com/us/en/pd/Tonal-Collection-Logo-Men's-Hoodie/684390?swatch=13
197672339993,20.99,Desert Dust,https://us.puma.com/us/en/pd/Tonal-Collection-Logo-Men's-Hoodie/684390?swatch=68
196857193566,14.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=01
196857193627,14.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=02
196857193856,14.99,Light Gray Heather,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=04
196858344073,14.99,Regal Blue,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=27
197672768748,13.99,PUMA Black-PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=51
197672748429,13.99,Oak Branch,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Logo-Women's-Tee/678900?swatch=67
196857194198,14.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=01
196857194242,14.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=02
196857194327,14.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=03
196857194402,14.99,PUMA Navy,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=06
197672746180,25,Intense Red,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=13
197672746265,11.99,Gray Skies,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=25
197672746340,11.99,Lime Sheen,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=38
196858343830,25,Malachite,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=43
197672746425,11.99,Espresso Brown,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=65
196857194648,14.99,PUMA White-For All Time Red,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=92
193526466884,49.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Weave-Zip-Women's-Training-Shoes/193923?swatch=02
195101171787,35,Gray Violet-Puma Silver,https://us.puma.com/us/en/pd/Weave-Zip-Women's-Training-Shoes/193923?swatch=05
195551021014,29.99,Puma White-Puma White-Puma Black,https://us.puma.com/us/en/pd/Redon-Bungee-Shoes/388167?swatch=01
195551021144,29.99,Puma Black-Puma White-High Risk Red,https://us.puma.com/us/en/pd/Redon-Bungee-Shoes/388167?swatch=02
196857664745,29.99,PUMA Black-Concrete Gray,https://us.puma.com/us/en/pd/Star-Vital-Men's-Training-Shoes/379912?swatch=01
194578216366,8.99,Puma Black,https://us.puma.com/us/en/pd/Essentials-Logo-Women's-Leggings/586832?swatch=01
194578218254,10.99,Light Gray Heather,https://us.puma.com/us/en/pd/Essentials-Logo-Women's-Leggings/586832?swatch=04
197646480683,59.99,Feather Gray-Electric Lime-PUMA Black,https://us.puma.com/us/en/pd/Spirex-Scifi-Men's-Sneakers/398428?swatch=01
196858453317,64.99,Medium Gray Heather,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Men's-Motorsports-Sweat-Pants/624146?swatch=03
196859862415,64.99,Pro Blue-M Color,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Men's-Motorsports-Sweat-Pants/624146?swatch=04
194578083333,11.99,Puma Black,https://us.puma.com/us/en/pd/Iconic-T7-Mid-Rise-Women's-Leggings/530080?swatch=01
194578683038,44.99,Puma White-Puma White-Gray Violet-Puma Team Gold,https://us.puma.com/us/en/pd/Shuffle-Big-Kids'-Sneakers/375688?swatch=01
