upc,price,variation,source_url
197673618936,34.99,Totally Taupe,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Oversized-Hoodie/629751?swatch=93
197670235280,29.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Artificial-Ground-Kids'-Soccer-Cleats/107695?swatch=02
197670330640,29.99,Fizzy Apple-PUMA White-Bluemazing,https://us.puma.com/us/en/pd/Artificial-Ground-Kids'-Soccer-Cleats/107695?swatch=03
197674287629,34.99,PUMA Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Badge-Men's-Tee/630861?swatch=01
197674283508,29.99,PUMA White,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Badge-Men's-Tee/630861?swatch=02
197674292654,29.99,Blue Wash,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Badge-Men's-Tee/630861?swatch=05
197671100075,24.99,PUMA Black,https://us.puma.com/us/en/pd/CLOUDSPUN-Men's-7-Knit-Shorts/525715?swatch=01
197673425978,24.99,Green Moon,https://us.puma.com/us/en/pd/CLOUDSPUN-Men's-7-Knit-Shorts/525715?swatch=30
197670355896,24.99,Gray Skies-Elektro Purple-Fizzy Apple-PUMA White,https://us.puma.com/us/en/pd/Artificial-Ground-Big-Kids'-Soccer-Cleats/107949?swatch=03
197674327387,24.99,PUMA Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Women's-Graphic-Baby-Tee/630645?swatch=01
197674327097,19.99,PUMA White,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Women's-Graphic-Baby-Tee/630645?swatch=02
197674327875,13.99,Blue Wash,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Women's-Graphic-Baby-Tee/630645?swatch=05
197673421567,25.99,PUMA Black,https://us.puma.com/us/en/pd/8-Tights/526662?swatch=01
197673421703,25.99,Port,https://us.puma.com/us/en/pd/8-Tights/526662?swatch=17
197672790497,55.99,Dark Chocolate,https://us.puma.com/us/en/pd/We-Are-Legends-Renaissance-Men's-Pants/628261?swatch=13
197672479194,99.99,Yellow Alert,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-1Love-Men's-Basketball-Jacket/627792?swatch=01
197672790282,49.99,Alpine Snow,https://us.puma.com/us/en/pd/We-Are-Legends-Renaissance-Men's-Oxford-Shirt/628259?swatch=87
197673292082,100,PUMA Black-Green Glare,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=01
197673292242,49.99,PUMA Black-PUMA Red,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=02
197673293317,49.99,Dark Amethyst-Yellow Alert,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=10
197673293423,49.99,Warm White-For All Time Red,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=11
197673293799,100,PUMA White-Heat Fire,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=13
198551492419,100,PUMA Black-Orange Glo,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=15
198551492822,100,Mountain Blue-PUMA Black,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=17
198551492983,100,Glowing Red-PUMA Black,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=18
198551493171,100,Mint Melt-Lavender Alert,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=19
198551493362,100,Fluro Pink Pes-Green Glare,https://us.puma.com/us/en/pd/Inhale-Men's-Sneakers/401560?swatch=20
197672790695,29.99,Dark Chocolate,https://us.puma.com/us/en/pd/We-Are-Legends-Renaissance-Men's-Sweatpants/628257?swatch=13
197672652733,54.99,PUMA White-For All Time Red-PUMA Silver,https://us.puma.com/us/en/pd/Roma-24-Holiday-Glitz-Big-Kids'-Sneakers/401802?swatch=01
197646140624,15.99,PUMA White,https://us.puma.com/us/en/pd/The-Future-Is-Scoot-Men's-Basketball-Tee/625935?swatch=01
197673986103,23.99,PUMA White-Light Sand-PUMA Gold,https://us.puma.com/us/en/pd/Carina-3.0-Animal-Toddlers'-Sneakers/402271?swatch=02
197672479507,39.99,Pink Alert,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-1Love-Full-Zip-Basketball-Hoodie-Men/627787?swatch=01
197672478937,27.99,Pink Alert,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-1Love-Basketball-Shorts-Men/627785?swatch=01
197672479705,34.99,Yellow Alert,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-1Love-Basketball-Shorts-Men/627785?swatch=02
196859920511,65,PUMA Black,https://us.puma.com/us/en/pd/EVOSTRIPE-Women's-Sweatpants/677880?swatch=01
196858653434,19.99,Prairie Tan,https://us.puma.com/us/en/pd/EVOSTRIPE-Women's-Sweatpants/677880?swatch=83
197674166566,59.99,Smokey Gray-Dark Myrtle-Modern Mint-Sunny Yellow,https://us.puma.com/us/en/pd/Easy-Rider-Seaside-Drills-Women's-Sneakers/400749?swatch=01
197672656335,32.99,For All Time Red-PUMA Silver-PUMA White,https://us.puma.com/us/en/pd/Suede-XL-Holiday-Glitz-Little-Kids'-Sneakers/401806?swatch=01
195101602212,39.99,Puma Black,https://us.puma.com/us/en/pd/We-Are-Legends-WRK.WR-Men's-Pants/536320?swatch=01
197674865698,7.99,PUMA Black,https://us.puma.com/us/en/pd/GRAPHICS-Mountain-Women's-Tee/688873?swatch=01
197674865797,11.99,Blue Crystal,https://us.puma.com/us/en/pd/GRAPHICS-Mountain-Women's-Tee/688873?swatch=46
197674865896,12.99,Cool Weather,https://us.puma.com/us/en/pd/GRAPHICS-Mountain-Women's-Tee/688873?swatch=47
197674865742,7.99,Alpine Snow,https://us.puma.com/us/en/pd/GRAPHICS-Mountain-Women's-Tee/688873?swatch=87
197670232340,44.99,PUMA White-Vapor Gray,https://us.puma.com/us/en/pd/Mayze-Glow-Up-Women's-Sneakers/398384?swatch=01
197672790831,24.99,Alpine Snow,https://us.puma.com/us/en/pd/We-Are-Legends-Renaissance-Men's-Long-Sleeve-Shirt/628256?swatch=87
197673348901,29.99,PUMA Black,https://us.puma.com/us/en/pd/2-Piece-Minicat-Essentials-Camo-Toddlers'-Tee-And-Shorts-Set/686287?swatch=01
197673399729,19.99,Blue Crystal,https://us.puma.com/us/en/pd/2-Piece-Minicat-Essentials-Camo-Toddlers'-Tee-And-Shorts-Set/686287?swatch=46
197672656182,41.99,For All Time Red-PUMA White-PUMA Silver,https://us.puma.com/us/en/pd/Suede-XL-Holiday-Glitz-Big-Kids'-Sneakers/401805?swatch=01
197670582223,27.99,Hyperlink Blue-Mint-PUMA White,https://us.puma.com/us/en/pd/FUTURE-7-PLAY-Indoor-Training-Men's-Soccer-Cleats/107942?swatch=01
197670374583,35.99,Gray Skies-Elektro Purple-Fizzy Apple-PUMA White,https://us.puma.com/us/en/pd/FUTURE-7-PLAY-Indoor-Training-Men's-Soccer-Cleats/107942?swatch=03
197646445293,29.99,PUMA Black-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=02
197646445170,29.99,Frosty Pink-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=03
197672251899,29.99,For All Time Red-PUMA Gold,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=04
197674653486,29.99,PUMA Navy-PUMA Silver,https://us.puma.com/us/en/pd/Illiana-Ballerina-Women's-Shoes/397120?swatch=05
197672479439,35.99,PUMA Black,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-1Love-Dime-Basketball-Pants-Men/627784?swatch=01
197672499079,43.99,PUMA Black-AOP,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Bucks-Dime-Men's-Basketball-Pants/627976?swatch=01
196857073936,120,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/PWR-NITRO™-Squared-Men's-Training-Shoes/378687?swatch=01
196859186726,114.99,PUMA White-Club Navy,https://us.puma.com/us/en/pd/PWR-NITRO™-Squared-Men's-Training-Shoes/378687?swatch=06
197672498966,51.99,PUMA Black-AOP,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Bucks-Dime-Men's-Basketball-Jacket/627975?swatch=01
196858380538,74.99,Sugared Almond-PUMA Gold,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=04
197646316326,45.99,PUMA Black-Passionfruit,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=05
197670294737,80,PUMA Black-PUMA Gold,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=07
197674523901,39.99,Peaceful Blue-Modern Mint,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=22
197674524021,40.99,Cool Weather-Blue Crystal,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=23
198555431230,80,Alpine Snow-PUMA Gold-Gum,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Training-Shoe/309720?swatch=28
197670596688,30.99,Lapis Lazuli-PUMA White-Sunset Glow,https://us.puma.com/us/en/pd/Artificial-Ground-Men's-Soccer-Cleats/107689?swatch=01
197670225106,35.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Artificial-Ground-Men's-Soccer-Cleats/107689?swatch=02
197670597746,27.99,Fizzy Apple-PUMA White-Bluemazing,https://us.puma.com/us/en/pd/Artificial-Ground-Men's-Soccer-Cleats/107689?swatch=03
197672656823,44.99,For All Time Red-PUMA Silver-Gum,https://us.puma.com/us/en/pd/Palermo-Moda-Holiday-Glitz-Big-Kids'-Shoes/401800?swatch=01
194578968616,47.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Bella-Women's-Sneakers/380663?swatch=01
194578971777,47.99,Puma White-Puma White,https://us.puma.com/us/en/pd/Bella-Women's-Sneakers/380663?swatch=02
197670675925,42.99,Warm White-Mauve Mist,https://us.puma.com/us/en/pd/CA-Pro-Alaska-Women's-Sneakers/398453?swatch=02
194578096609,12.99,Puma Black,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=01
194578098443,7.99,Puma White,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=02
194578094759,9.99,High Risk Red,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=11
197671135732,11.99,Maple Syrup,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=20
197670939775,10.99,Cold Green,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=22
196859795065,9.99,Archive Green,https://us.puma.com/us/en/pd/CLASSICS-Big-Kids'-Tee/530115?swatch=86
194578077288,7.99,Puma Black,https://us.puma.com/us/en/pd/Classics-Logo-Girls'-Tee/530208?swatch=01
194578098184,7.99,Puma White,https://us.puma.com/us/en/pd/Classics-Logo-Girls'-Tee/530208?swatch=02
197673947654,19.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=01
197673951088,13.99,Pink Fruit,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=18
198553720831,19.99,Cool Blue,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=34
197673947623,19.99,Cool Weather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=47
198553720886,19.99,Poised Pink,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=65
198553720787,19.99,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Hoodie/684896?swatch=96
196859992174,35,PUMA Black,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Men's-Tee/679188?swatch=01
196859806884,19.99,PUMA White,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Men's-Tee/679188?swatch=02
196858545081,35,Zen Blue,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Men's-Tee/679188?swatch=20
196859924601,24.99,Grape Mist,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Men's-Tee/679188?swatch=60
196859716213,24.99,Pro Blue-M color,https://us.puma.com/us/en/pd/2-Piece-BMW-M-Motorsport-Tee-Toddlers'-Set/624209?swatch=04
196859094311,39.99,PUMA Black-Warm White,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=02
197670742436,40.99,PUMA Black-PUMA White-PUMA Gold,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=11
197673934869,40.99,PUMA White-Archive Green-Vapor Gray,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=16
196858108705,40.99,Cool Dark Gray-PUMA Black,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Buck-Sneakers/395202?swatch=02
