UPC,Price,Variant,Promo,Source Link
023802079258,238.4,36 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670305939569
023802074840,126.4,5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326354033
023802079241,238.4,37 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670305972337
023802074833,126.4,5.5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326386801
023802074826,126.4,6 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326419569
023802074819,126.4,6.5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326452337
023802079234,238.4,38 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670306005105
023802074802,126.4,7 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326485105
023802079227,238.4,39 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670306037873
023802079210,238.4,40 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670306070641
023802079203,238.4,41 / BLACK,END20,https://www.jackrogersusa.com/products/beatrice-ruffle-heel-suede-black?variant=41670306103409
023802074796,126.4,7.5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326517873
023802074789,126.4,8 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326550641
023802074772,126.4,8.5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326583409
023802074765,126.4,9 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326616177
023802074758,126.4,9.5 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326648945
023802074741,126.4,10 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326681713
023802074734,126.4,11 / BLACK,END20,https://www.jackrogersusa.com/products/jolie-slip-on-sneaker-suede-black?variant=41670326714481
023802035070,102.4,5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066444913
023802035063,102.4,5.5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066477681
023802035056,102.4,6 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066510449
023802035049,102.4,6.5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066543217
023802035032,102.4,7 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066575985
023802035025,102.4,7.5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066608753
023802035018,102.4,8 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066641521
023802035001,102.4,8.5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066674289
023802034998,102.4,9 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066707057
023802034981,102.4,9.5 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066739825
023802034974,102.4,10 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066772593
023802034967,102.4,11 / BLACK,END20,https://www.jackrogersusa.com/products/greglen-slide-nappa-black?variant=41597066805361
023802074963,126.4,5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670325960817
023802074956,126.4,5.5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670325993585
023802074949,126.4,6 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326026353
023802074932,126.4,6.5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326059121
023802074925,126.4,7 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326091889
023802074918,126.4,7.5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326124657
023802074901,126.4,8 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326157425
023802074895,126.4,8.5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326190193
023802074888,126.4,9 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326222961
023802074871,126.4,9.5 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326255729
023802074864,126.4,10 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326288497
023802074857,126.4,11 / CAFE AU LAIT,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-cafe-au-lait?variant=41670326321265
023802075205,126.4,5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325174385
023802075199,126.4,5.5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325207153
023802075182,126.4,6 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325239921
023802075175,126.4,6.5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325272689
023802075168,126.4,7 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325305457
023802075151,126.4,7.5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325338225
023802075144,126.4,8 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325370993
023802075137,126.4,8.5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325403761
023802075120,126.4,9 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325436529
023802075113,126.4,9.5 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325469297
023802075106,126.4,10 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325502065
023802075090,126.4,11 / BLACK,END20,https://www.jackrogersusa.com/products/janetta-sneaker-bootie-suede-black?variant=41670325534833
023802066432,110.4,5 / NATURAL,END20,https://www.jackrogersusa.com/products/daffodil-sandal-raffia-nappa-natural?variant=41597034889329
023802066395,198.4,NO SIZE / BLACK/GREY,END20,https://www.jackrogersusa.com/products/emanuella-oversized-square-frame-black-grey?variant=41438380195953
023802064995,214.4,36 / PLATINUM,END20,https://www.jackrogersusa.com/products/carlotta-ballet-metallic-nappa-platinum?variant=41438376525937
023802064988,214.4,37 / PLATINUM,END20,https://www.jackrogersusa.com/products/carlotta-ballet-metallic-nappa-platinum?variant=41438376558705
023802064971,214.4,38 / PLATINUM,END20,https://www.jackrogersusa.com/products/carlotta-ballet-metallic-nappa-platinum?variant=41438376591473
