UPC,PRICE,SOURCE LINK
'626232608649,6.33,https://www.herbspro.com/collections/bogo-ca/products/baking-sodafree-deodorant-chamomile-218336
'074312110818,10.98,https://www.herbspro.com/collections/bogo-ca/products/mega-vita-gel-with-zinc-224858
'353100202257,27.21,https://www.herbspro.com/collections/bogo-ca/products/flonase-sensimist-allergy-relief-spray-2
'850046077234,12.35,https://www.herbspro.com/collections/bogo-ca/products/mushroom-immune-powder-capsules-256578
'073310474106,1.30,https://www.herbspro.com/collections/bogo-ca/products/facial-tissue-envision-white-8-x-8-3-10-inch
'822383109091,58.24,https://www.herbspro.com/collections/bogo-ca/products/drive-platform-attachment-2
'850046077128,10.80,https://www.herbspro.com/collections/bogo-ca/products/wild-oregano-oil-70-256498
'857307003087,4.56,https://www.herbspro.com/collections/bogo-ca/products/cinnamon-cassia-oil-100-pure-and-natural-111366
'20612479118991,3.81,https://www.herbspro.com/collections/bogo-ca/products/iv-drain-split-dressing-mckesson-poly-rayon-blend-4-x-4-inch-square-sterile-3
'381371161461,3.71,https://www.herbspro.com/collections/bogo-ca/products/band-aid-hurt-free-wrap-medium-2-in
'850046077166,9.88,https://www.herbspro.com/collections/bogo-ca/products/turmeric-powder-capsules-standardized-256533
'856293003262,1.00,https://www.herbspro.com/collections/bogo-ca/products/gum-bubble-fntstc-fruit-8-188787
'729906510016,27.85,https://www.herbspro.com/collections/bogo-ca/products/organic-oats-old-fashioned-189563
'612479157224,0.19,https://www.herbspro.com/collections/bogo-ca/products/mckesson-emery-boards-224153
'7332551952433,42.89,https://www.herbspro.com/collections/bogo-ca/products/foam-dressing-lyofoam-max-4-x-4-inch-square-non-adhesive-without-border-sterile
'763189602273,20.69,https://www.herbspro.com/collections/bogo-ca/products/loving-comfort-thigh-high-support-stockings-x-firm-30-40-mmhg-beige-closed-toe-x-large
'074312589126,7.40,https://www.herbspro.com/collections/bogo-ca/products/n-b-b-12-q-d-tb-5000mcg-40
'840093106629,5.00,https://www.herbspro.com/collections/bogo-ca/products/sundance-b-6-tablets
'070319028477,11.85,https://www.herbspro.com/collections/bogo-ca/products/unisex-adult-bowel-containment-swim-brief-swimmates-pull-on-with-tear-away-seams-x-large-reusable-2
'612479223929,1.86,https://www.herbspro.com/collections/bogo-ca/products/thin-silicone-foam-dressing-mckesson-lite-4-x-4-inch-square-silicone-gel-adhesive-with-border-steril
