UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
1.98E+11,B0FHC456N6,Nike Sportswear Premium Essentials Men's T-Shirt (Obsidian/Obsidian) Size X-Small,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Small,0,0,0,0,0,0,Obsidian/Obsidian,B0FHCDL3WJ,,Obsidian/Obsidian - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-452
1.96E+11,B0CSDQPH7S,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Large",Nike,45,48.99000168,-10.23999834,-22.76%,,,4,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,Large,5.900000095,8.329999924,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.96E+11,B0CSDTN699,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size X-Small",Nike,45,50.61000061,-8.889999866,-19.76%,,,7,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,X-Small,5.900000095,8.600000381,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.96E+11,B0DTJMDPB1,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Small Tall",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small Tall,0,0,0,0,0,0,Dark Grey Heather,,,Dark Grey Heather - S Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.98E+11,B0FHC1XTVQ,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size X-Large,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Large,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC3FYZY,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size XX-Large,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,XX-Large,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC3QWVX,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size Medium Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - M Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC4NXVX,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size Medium,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC4S88T,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size Large Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Large Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - L Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.96E+11,B0CV7K4P88,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Large Tall",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.259842515,7.480314732,5.511811256,0.551155627,Large Tall,0,0,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - L Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.96E+11,B0CV7L969X,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Medium Tall",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.259842515,7.480314732,5.511811256,0.551155627,Medium Tall,0,0,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - M Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.98E+11,B0FHC2RXV3,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size 3X-Large Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3X-Large Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 3XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC3KR1T,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size Small Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - S Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC4LSKC,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size 3X-Large,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3X-Large,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 3XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.96E+11,B0CSDRHYVF,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Medium",Nike,45,49.99000168,-9.409998417,-20.91%,,,4,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,Medium,5.900000095,8.5,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.98E+11,B0FHC2KDGV,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size 4X-Large Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC44GKW,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size Large,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Large,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC7J9LR,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size XX-Large Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,XX-Large Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 2XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.96E+11,B0CSDRC6M5,"Nike Sportswear Premium Essentials Men's T-Shirt (Dark Grey Heather, DO7392-063) Size Small",Nike,45,51.27000046,-8.349999905,-18.56%,,,7,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,Small,5.900000095,8.720000267,0,0,0,0,Dark Grey Heather,,,Dark Grey Heather - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.98E+11,B0FHC4LK8G,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size 4X-Large,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - 4XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.98E+11,B0FHC52BM9,Nike Sportswear Premium Essentials Men's T-Shirt (Ghost) Size X-Large Tall,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Large Tall,0,0,0,0,0,0,Ghost,B0FHC2TLMK,,Ghost - XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-057
1.97E+11,B0CSDSWMXJ,"Nike Sportswear Premium Essentials Men's T-Shirt (White/White, DO7392-101) Size Medium",Nike,45,49.45000076,-9.85999918,-21.91%,,,5,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,Medium,5.900000095,8.409999847,0,0,0,0,White/White,,,White/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-101
1.97E+11,B0CV7F4G1V,Premium Essentials Sportswear by Nike,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,X-Large Tall,0,0,0,0,0,0,White/White,,,White/White - XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-101
1.96E+11,B0CV7KF9J6,Nike Sportswear Premium Essentials T-Shirt,Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.259842515,7.480314732,5.511811256,0.551155627,4X-Large Tall,0,0,0,0,0,0,Dark Grey Heather,B0DTJMWBTR,,Dark Grey Heather - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-063
1.97E+11,B0CSDQXC9X,"Nike Sportswear Premium Essentials Men's T-Shirt (White/White, DO7392-101) Size XX-Large",Nike,45,50.11000061,-8.079999924,-17.96%,,,4,,-1,,,,1,,,UNKNOWN,1.259842515,7.480314732,5.511811256,0.551155627,XX-Large,4.670000076,8.520000458,0,0,0,0,White/White,,,White/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-101
1.97E+11,B0CSDR7MHH,"Nike Sportswear Premium Essentials Men's T-Shirt (White/White, DO7392-101) Size Large",Nike,45,49.61000061,-9.71999979,-21.60%,,,4,,-1,,,,1,,,UNKNOWN,2.32283473,11.49606323,7.559055328,0.683432996,Large,5.900000095,8.430000305,0,0,0,0,White/White,,,White/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-101
1.97E+11,B0DK2FJ6KG,"Nike Sportswear Premium Essentials Men's T-Shirt (White/White, DO7392-101) Size Small Tall",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.984160304,Small,0,0,0,0,0,0,White/White,,,White/White - S Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-premium-essentials-mens-t-shirt-mkhTvc/DO7392-101
