UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
1.98E+11,,,,72.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-696
1.98E+11,,,,63.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Psychic Blue/Psychic Blue/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-422
1.98E+11,,,,63.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Psychic Blue/Psychic Blue/White - 4XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-422
1.98E+11,,,,72.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - 2XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-696
1.98E+11,,,,72.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - 3XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-696
1.98E+11,,,,85,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Sanddrift/Sanddrift/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-126
1.98E+11,,,,63.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Psychic Blue/Psychic Blue/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-422
1.98E+11,,,,63.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Psychic Blue/Psychic Blue/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-422
1.98E+11,,,,72.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-696
1.98E+11,,,,63.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Psychic Blue/Psychic Blue/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-422
1.98E+11,,,,72.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-knit-jacket-vS0Kfg6z/HJ8097-696
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XXS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - L Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 3XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 2XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - L-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - M Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 3XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 4XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - 2XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - S Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,38.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/Light Crimson/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-696
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,,,,45,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-dri-fit-6-basketball-shorts-kp4jVw/HJ8103-547
1.98E+11,B0F5QN32ZC,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size X-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Large Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QP61BF,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size X-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Large Tall,0,0,0,0,0,0,Light Crimson/White,,,Light Crimson/White - XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRFXBW,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Large,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRJDCD,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size 3X-Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3X-Large,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 3XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRPVMP,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Small Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - S Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRTTNK,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size 4X-Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 4XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QN5SG8,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size 3X-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3X-Large Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 3XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QP222Q,"Kobe Therma-FIT Basketball Pants (HJ8113-100, White/Black) Size 4X-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large Tall,0,0,0,0,0,0,White/Black,B0F5QMW6JG,,White/Black - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-100
1.98E+11,B0F5QPFGHJ,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Small",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QT5C8Z,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Large Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - L Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QQC9PC,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Medium",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QR2LSD,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size X-Small",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Small,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRH7YJ,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size XX-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,XX-Large Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 2XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QRV3V7,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size X-Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Large,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QTGJNS,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size Medium Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - M Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,,,,68.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Crimson/White - 2XL-TT,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QM7HK6,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size 4X-Large Tall",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large Tall,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QP7BZ5,"Kobe Therma-FIT Basketball Pants (HJ8113-696, Light Crimson/White) Size XX-Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,XX-Large,0,0,0,0,0,0,Light Crimson/White,B0F5QTFG75,,Light Crimson/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-696
1.98E+11,B0F5QP7SC1,"Kobe Therma-FIT Basketball Pants (HJ8113-100, White/Black) Size 4X-Large",Nike,68.97,0,-68.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,4X-Large,0,0,0,0,0,0,White/Black,B0F5QMW6JG,,White/Black - 4XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-100
1.98E+11,,,,68.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Court Purple/University Gold/University Gold - XXS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-therma-fit-basketball-pants-2pc8cd6I/HJ8113-547
1.98E+11,,,,30,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Laser Orange/Hyper Punch/Armory Navy - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/km-mercurial-lite-soccer-shin-guards-XvcXbJ/FZ3066-826
1.98E+11,,,,30,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Laser Orange/Hyper Punch/Armory Navy - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/km-mercurial-lite-soccer-shin-guards-XvcXbJ/FZ3066-826
1.98E+11,,,,30,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Light Laser Orange/Hyper Punch/Armory Navy - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/km-mercurial-lite-soccer-shin-guards-XvcXbJ/FZ3066-826
1.98E+11,B0F71DX316,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 5.5",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,5.5 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 5.5Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F71JPRXR,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 3.5",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3.5 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 3.5Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F71WNWRR,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 6.5",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,6.5 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 6.5Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F7134MDL,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 3",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,3 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 3Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F715ZZDP,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 2.5",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,2.5 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 2.5Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F719SSM8,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,2 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 2Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
1.98E+11,B0F71CLL2L,"Nike Killshot 2 Big Kids' Shoes (IF0500-600, Washed Coral/Sail/Coconut Milk/Black) Size 1.5",Nike,63.97,0,-63.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,1.5 Big Kid,0,0,0,0,0,0,Washed Coral/Sail/Coconut Milk/Black,B0F71KRSQH,,Washed Coral/Sail/Coconut Milk/Black - 1.5Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/killshot-2-big-kids-shoes-l58E3abg/IF0500-600
