UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
8.86E+11,B01A3EGOD4,"NIKE Women's Low-Top Fitness Shoes, Schwarz (Black/White 021), 6.5",Nike,120,96.95999908,-44.6600008,-37.22%,,,7,,840342,,,,1,,,"Clothing, Shoes & Jewelry",4.409448624,13.1496067,8.307086945,1.984160304,6.5,7.079999924,14.53999996,0,0,0,0,Black White,B0DG3ZTMZW,,Black/White - 8.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-command-womens-shoes-xSHPfg/397690-021
1.98E+11,B0DP7GL512,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 6.5",Nike,200,0,-200,-100%,,,5,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,6.5,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 6.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7KHM8R,"Nike Women's Gymnastics Shoes Sneaker, Sail Black Fossil, 5",Nike,200,0,-200,-100%,,,6,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,5,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7FRT2F,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 12",Nike,200,0,-200,-100%,,,2,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,12,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 12,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7GMRKV,"Nike Women's Gymnastics Shoes Sneaker, Sail Black Fossil, 6",Nike,200,0,-200,-100%,,,4,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,6,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7HZ9YH,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 9",Nike,200,200,-37.07999992,-18.54%,,,6,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,9,7.079999924,30,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 9,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7GGTGJ,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 5.5",Nike,200,0,-200,-100%,,,3,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,5.5,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 5.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7HXY2M,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 7.5",Nike,200,200,-37.07999992,-18.54%,,,6,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,7.5,7.079999924,30,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 7.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7FT9WK,"Nike Air Max Dn8 Women's Shoes (HF5509-101, Sail/Fossil/Black) Size 8.5",Nike,200,0,-200,-100%,,,5,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,8.5,0,0,0,0,0,0,Sail Black Fossil,B0DPGPH3JL,,Sail/Fossil/Black - 8.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-101
1.98E+11,B0DP7DVKWR,"Nike Women's Air Max Dn8 Sneakers, Wolf Grey/MTLC Silver/Off White, 7 Medium US",Nike,200,169.5,-62.14000034,-31.07%,,,6,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4,11.5,7.900000095,1.699764013,7,6.210000038,25.43000031,0,0,0,0,Wolf Grey Metallic Silver Off White,B0DPGPH3JL,,Wolf Grey/Off White/Off White/Metallic Silver - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-001
1.98E+11,B0DP7FYFG7,"Nike Women's Air Max Dn8 Sneakers, Wolf Grey/MTLC Silver/Off White, 6 Medium US",Nike,200,178.75,-55.13999939,-27.57%,,,5,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,6,7.079999924,26.80999947,0,0,0,0,Wolf Grey Metallic Silver Off White,B0DPGPH3JL,,Wolf Grey/Off White/Off White/Metallic Silver - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-001
1.98E+11,B0DP7G3W5T,Nike Air Max DN8 in Laser Fuchsia/Black-Sport Fuchsia,Nike,200,192,-43.87999916,-21.94%,,,3,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,10,7.079999924,28.79999924,0,0,0,0,Laser Fuchsia Black Sport Fuchsia,B0DPGPH3JL,,Laser Fuchsia/Sport Fuchsia/Black - 10,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-601
1.98E+11,B0DP7H8G81,"Nike Air Max Dn8 Women's Shoes (HF5509-601, Laser Fuchsia/Sport Fuchsia/Black) Size 8",Nike,200,217.6199951,-22.1000042,-11.05%,,,4,,840555,,,,1,,,"Clothing, Shoes & Jewelry",4.330708504,12.99212551,8.267716408,2.204622507,8,7.079999924,32.63999939,0,0,0,0,Laser Fuchsia Black Sport Fuchsia,B0DPGPH3JL,,Laser Fuchsia/Sport Fuchsia/Black - 8,EXTRA 20% Off with code SPORT,https://www.nike.com/t/air-max-dn8-womens-shoes-N94kjmSP/HF5509-601
