UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
1.98E+11,,,,40,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,White - 4XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-max90-t-shirt-7b5qWn/HJ0774-100
1.98E+11,B0DPN4JC1X,"Nike Sportswear Girls' Joggers (FZ5589-523, Plum Dust/Platinum Violet) Size Large",Nike,46.97,75.91000366,8.480004101,18.05%,,,4,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,Large,7.559999943,12.89999962,0,0,0,0,Plum Dust/Platinum Violet,B0DY2V736S,,Plum Dust/Platinum Violet - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-523
1.98E+11,B0DPN4NKLP,"Nike Sportswear Girls' Joggers (FZ5589-523, Plum Dust/Platinum Violet) Size X-Small",Nike,46.97,0,-46.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,X-Small,0,0,0,0,0,0,Plum Dust/Platinum Violet,B0DY2V736S,,Plum Dust/Platinum Violet - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-523
1.98E+11,B0DPN5N9QD,"Nike Sportswear Girls' Joggers (FZ5589-523, Plum Dust/Platinum Violet) Size Medium",Nike,46.97,79.22000122,11.22000101,23.89%,,,4,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,Medium,7.559999943,13.47000027,0,0,0,0,Plum Dust/Platinum Violet,B0DY2V736S,,Plum Dust/Platinum Violet - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-523
1.98E+11,,,,40,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,White - 3XL Tall,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-max90-t-shirt-7b5qWn/HJ0774-100
1.98E+11,,,,40,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,White - 3XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-max90-t-shirt-7b5qWn/HJ0774-100
1.98E+11,B0DML5PSJ8,"Nike Sportswear Girls' Joggers (FZ5589-386, Oil Green/Jade Horizon) Size Medium",Nike,35.97,79.94000244,22.82000235,63.44%,,,4,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,Medium,7.559999943,13.59000015,0,0,0,0,Oil Green/Jade Horizon,B0DY2PQ8NZ,,Oil Green/Jade Horizon - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-386
1.98E+11,B0DML6ZHK3,"Nike Sportswear Girls' Joggers (FZ5589-386, Oil Green/Jade Horizon) Size Small",Nike,35.97,0,-35.97,-100%,,,0,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,Small,0,0,0,0,0,0,Oil Green/Jade Horizon,B0DY2PQ8NZ,,Oil Green/Jade Horizon - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-386
1.98E+11,B0DMLCJ3P3,"Nike Sportswear Girls' Joggers (FZ5589-386, Oil Green/Jade Horizon) Size Large",Nike,35.97,66.11000061,11.3400009,31.53%,,,1,,-1,,,,1,,,UNKNOWN,4.72440958,13.77952766,9.84251976,0.992080152,Large,7.559999943,11.23999977,0,0,0,0,Oil Green/Jade Horizon,B0DY2PQ8NZ,,Oil Green/Jade Horizon - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-joggers-RXxkc8/FZ5589-386
1.98E+11,B0FBP7C1RS,"Nike Girls Sportswear Star Shorts (Little Big Kid), Game Royal/Black/White",Nike,45,75.65000153,11.89000177,26.42%,,,2,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Small,5.900000095,12.85999966,0,0,0,0,Game Royal/Black/White,B0FBX2ZQM9,,Game Royal/Black/White/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-480
1.98E+11,B0FBPDCTWS,"Nike Girls Sportswear Star Shorts (Little Big Kid), Game Royal/Black/White",Nike,45,75.65000153,11.89000177,26.42%,,,2,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,X-Small,5.900000095,12.85999966,0,0,0,0,Game Royal/Black/White,B0FBX2ZQM9,,Game Royal/Black/White/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-480
1.98E+11,B0FBPH32H8,"Nike Girls Sportswear Star Shorts (Little Big Kid), Game Royal/Black/White",Nike,45,75.65000153,11.89000177,26.42%,,,2,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Medium,5.900000095,12.85999966,0,0,0,0,Game Royal/Black/White,B0FBX2ZQM9,,Game Royal/Black/White/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-480
1.98E+11,B0FBPL3SMS,"Nike Girls Sportswear Star Shorts (Little Big Kid), Black/White/White",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Large,0,0,0,0,0,0,Black/White/White,B0FBX2ZQM9,,Black/White/White/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-010
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,University Red/Light Crimson - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-657
1.98E+11,B0FBPK21WQ,"Nike Girls Sportswear Star Shorts (Little Big Kid), Black/White/White",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,X-Large,0,0,0,0,0,0,Black/White/White,B0FBX2ZQM9,,Black/White/White/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-010
1.98E+11,B0FBPL3SMX,"Nike Girls Sportswear Star Shorts (Little Big Kid), Game Royal/Black/White",Nike,45,75.65000153,11.89000177,26.42%,,,2,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Large,5.900000095,12.85999966,0,0,0,0,Game Royal/Black/White,B0FBX2ZQM9,,Game Royal/Black/White/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-480
1.98E+11,B0FBPRFMGL,"Nike Girls Sportswear Star Shorts (Little Big Kid), Black/White/White",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,X-Small,0,0,0,0,0,0,Black/White/White,B0FBX2ZQM9,,Black/White/White/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-010
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,University Red/Light Crimson - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-657
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,University Red/Light Crimson - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-657
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Game Royal/Fountain Blue - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-480
1.98E+11,B0FBNZQ8SQ,"Nike Girls Sportswear Star Shorts (Little Big Kid), Black/White/White",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Medium,0,0,0,0,0,0,Black/White/White,B0FBX2ZQM9,,Black/White/White/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-010
1.98E+11,B0FBPS2CRR,"Nike Girls Sportswear Star Shorts (Little Big Kid), Black/White/White",Nike,45,0,-45,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,Small,0,0,0,0,0,0,Black/White/White,B0FBX2ZQM9,,Black/White/White/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-010
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Game Royal/Fountain Blue - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-480
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,University Red/Light Crimson - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-657
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Game Royal/Fountain Blue - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-480
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,University Red/Light Crimson - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-657
1.98E+11,B0FBP19DM3,"Nike Girls Sportswear Star Shorts (Little Big Kid), Game Royal/Black/White",Nike,45,75.65000153,11.89000177,26.42%,,,2,,-1,,,,1,,,UNKNOWN,2.049999952,11.77000046,7.090000153,0.149914339,X-Large,5.900000095,12.85999966,0,0,0,0,Game Royal/Black/White,B0FBX2ZQM9,,Game Royal/Black/White/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-woven-shorts-SbHf41/HV3595-480
1.98E+11,,,,51.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Game Royal/Fountain Blue - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-girls-pants-gZzsJN/HF8198-480
1.98E+11,B0F4QPGQS6,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size X-Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,X-Small,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QPGQS6,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size X-Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,X-Small,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0FBCG6GSZ,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0FBCG6GSZ,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Medium,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0FBCXMR7J,Nike Sportswear Essential Women's T-Shirt (Apricot Agate) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,Medium,0,0,0,0,0,0,Apricot Agate,B0FBCWNN3Z,,Standard Sizes - Apricot Agate - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0FBCXMR7J,Nike Sportswear Essential Women's T-Shirt (Apricot Agate) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,Medium,0,0,0,0,0,0,Apricot Agate,B0FBCWNN3Z,,Standard Sizes - Apricot Agate - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0F4QMWGXW,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QMWGXW,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QMYPXD,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size XX-Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,XX-Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QMYPXD,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size XX-Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,XX-Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QQJC8N,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size X-Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,X-Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QQJC8N,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size X-Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,X-Large,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0FBCT4L36,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size X-Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Small,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0FBCT4L36,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size X-Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,X-Small,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0FBD5V4LM,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0FBD5V4LM,Nike Sportswear Essential Women's T-Shirt (Light Liquid Lime) Size Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,0,0,0,0,Small,0,0,0,0,0,0,Light Liquid Lime,B0FBCQR929,,Standard Sizes - Light Liquid Lime - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-360
1.98E+11,B0F4QP35J9,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Small,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QP35J9,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Small,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Small,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0FBCQQ6N4,Nike Sportswear Essential Women's T-Shirt (Apricot Agate) Size Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,Large,0,0,0,0,0,0,Apricot Agate,B0FBCWNN3Z,,Standard Sizes - Apricot Agate - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0FBCQQ6N4,Nike Sportswear Essential Women's T-Shirt (Apricot Agate) Size Large,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,Large,0,0,0,0,0,0,Apricot Agate,B0FBCWNN3Z,,Standard Sizes - Apricot Agate - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0FGDZZRNB,Essential Nike Sportswear,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,XL (16–18),0,0,0,0,0,0,Apricot Agate,,,Standard Sizes - Apricot Agate - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0FGDZZRNB,Essential Nike Sportswear,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,XL (16–18),0,0,0,0,0,0,Apricot Agate,,,Standard Sizes - Apricot Agate - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,,,,30,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Standard Sizes - Apricot Agate - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,,,,30,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Standard Sizes - Apricot Agate - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-844
1.98E+11,B0F4QQ335V,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Medium,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
1.98E+11,B0F4QQ335V,Nike Sportswear Essential Women's T-Shirt (Lilac Ice) Size Medium,Nike,30,0,-30,-100%,,,0,,-1,,,,1,,,UNKNOWN,5.905511856,13.77952766,9.84251976,1.322773576,Medium,0,0,0,0,0,0,Lilac Ice,B0FBCX6H9G,,Standard Sizes - Lilac Ice - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/sportswear-essential-womens-t-shirt-gzjLvAod/FD4149-533
