UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
1.98E+11,B0F713GGZ4,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 1",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,1 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 1Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71BCY29,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 10.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,10.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 10.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71BCY29,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 10.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,10.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 10.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71BCY29,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 10.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,10.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 10.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71P1HTJ,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71P1HTJ,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F71P1HTJ,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F6ZRSRJR,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F6ZRSRJR,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F6ZRSRJR,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 13.5",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,13.5 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 13.5C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F7145XWT,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 11",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,11 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 11C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F7145XWT,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 11",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,11 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 11C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F7145XWT,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 11",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,11 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 11C,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F717PDWW,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 2",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,2 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 2Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F717PDWW,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 2",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,2 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 2Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F717PDWW,"Nike Dunk Low Little Kids' Shoes (FB9108-700, Honeycomb/Sail/University Blue/Honeycomb) Size 2",Nike,59.97,106.3300018,25.42000225,42.39%,,,1,,9579866,,,,1,,,"Clothing, Shoes & Jewelry",4,7,5,1,2 Little Kid,4.989999771,15.94999981,0,0,0,0,Honeycomb/Sail/University Blue/Honeycomb,B0F71H1Q7T,,Little Kids - Honeycomb/Sail/University Blue/Honeycomb - 2Y,EXTRA 20% Off with code SPORT,https://www.nike.com/t/dunk-low-little-kids-shoes-G3b009R0/FB9108-700
1.98E+11,B0F4RXGZHH,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 10",Nike,90,0,-90,-100%,,,2,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,10,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 10,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RXGZHH,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 10",Nike,90,0,-90,-100%,,,2,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,10,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 10,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RZ2QQ1,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 12",Nike,90,0,-90,-100%,,,3,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,12,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 12,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RZ2QQ1,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 12",Nike,90,0,-90,-100%,,,3,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,12,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 12,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RW39PM,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 7",Nike,90,0,-90,-100%,,,2,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,7,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RW39PM,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 7",Nike,90,0,-90,-100%,,,2,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,7,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RWB59K,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 12.5",Nike,90,0,-90,-100%,,,0,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,12.5,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 12.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
1.98E+11,B0F4RWB59K,"Nike Phantom GX 2 Academy AG Low-Top Soccer Cleats (FJ2552-800, Crimson Tint/Pink Blast/Black) Size 12.5",Nike,90,0,-90,-100%,,,0,,9580315,,,,1,,,"Clothing, Shoes & Jewelry",0,0,0,0,12.5,0,0,0,0,0,0,Crimson Tint/Pink Blast/Black,B0F4RVZ835,,Artificial Grass - Crimson Tint/Pink Blast/Black - 12.5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/phantom-gx-2-academylow-top-soccer-cleats-Xq69B6Iw/FJ2552-800
