UPC,ASIN,Title,Brand,Cost,Price,Profit,ROI,Margin,Estimated Sales,Offers,Amazon Last Seen,Sales Rank,Average30,Average90,Average180,Package Quantity,Review Count,Review Stars,Category,Package Height,Package Length,Package Width,Package Weight,Size,FBA Fee,Referral Fee,Closing Fee,Fixed Additional Cost,Shipping Cost,Percent Additional Cost,Color,Variation Parent,Variations,Variation,Promotion,Source_url
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - XXS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.97E+11,B0C9TQ1KM6,"Nike Women's Therma-Fit One High-Waisted 7/8 Joggers, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.87289083,16.11361122,12.26096725,0.793664157,X-Small,0,0,0,0,0,0,Black,B0FD5L96T2,,Black/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-010
1.97E+11,B0CPYQS8GW,"Nike Women's Therma-Fit One Pullover Hoodie, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,Large,0,0,0,0,0,0,Black,B0FD5T9W3R,,Black/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-010
1.97E+11,B0CPYT6MDD,"Nike Women's Therma-Fit One Pullover Hoodie, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,Medium,0,0,0,0,0,0,Black,B0FD5T9W3R,,Black/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-010
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.97E+11,B0C9TRLC9W,"Nike Women's Therma-Fit One High-Waisted 7/8 Joggers, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.87289083,16.11361122,12.26096725,0.793664157,Large,0,0,0,0,0,0,Black,B0FD5L96T2,,Black/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-010
1.97E+11,B0DNGQCWTX,"Nike Women's Therma-Fit One High-Waisted 7/8 Joggers, Carbon Heather",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.87289083,16.11361122,12.26096725,0.793664157,XX-Large,0,0,0,0,0,0,Carbon Heather,B0FD5L96T2,,Carbon Heather/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-091
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.98E+11,,,,65,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Cannon/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-017
1.97E+11,B0C9TSN52B,"Nike Women's Therma-Fit One High-Waisted 7/8 Joggers, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.87289083,16.11361122,12.26096725,0.793664157,XX-Large,0,0,0,0,0,0,Black,B0FD5L96T2,,Black/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-010
1.97E+11,B0CPYTDLRX,"Nike Women's Therma-Fit One Pullover Hoodie, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,X-Small,0,0,0,0,0,0,Black,B0FD5T9W3R,,Black/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-010
1.97E+11,B0DGY1BN7Y,"Nike Women's Therma-Fit One Pullover Hoodie, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,XX-Small,0,0,0,0,0,0,Black,B0FD5T9W3R,,Black/White - XXS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-010
1.97E+11,B0DNGNYXQ9,"Nike Women's Therma-Fit One High-Waisted 7/8 Joggers, Black",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,1.87289083,16.11361122,12.26096725,0.793664157,XX-Small,0,0,0,0,0,0,Black,B0FD5L96T2,,Black/White - XXS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-high-waisted-7-8-joggers-JWMjJV/FB5431-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,B0F7NPKLVV,Kobe Bryant Therma-FIT Hoodie,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,4,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 4,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7NPKLVV,Kobe Bryant Therma-FIT Hoodie,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,4,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 4,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,50,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Toddler - Black - 4T,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-toddler-hoodie-HIe9okjI/76M828-023
1.98E+11,,,,50,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Toddler - Black - 4T,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-toddler-hoodie-HIe9okjI/76M828-023
1.98E+11,B0F7NHSMYT,Therma-FIT Kobe Bryant Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,4,11.89000034,18.98999977,0,0,0,0,Black,,,Little Kids - Black - 4,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7NHSMYT,Therma-FIT Kobe Bryant Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,4,11.89000034,18.98999977,0,0,0,0,Black,,,Little Kids - Black - 4,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,B0DQ15GKCR,"Nike Boys' Sportswear, Black/White, Einheitsgröße",Nike,28,45.99000168,4.03000164,14.39%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,9.84251976,5.905511856,0.440924525,One Size,6.139999866,7.820000172,0,0,0,0,Black / White,B0F6CQKK6N,,Black/White - ONE SIZE,EXTRA 20% Off with code SPORT,https://www.nike.com/t/terra-swoosh-beanie-0rRbLg/HF0189-010
1.98E+11,B0F7P34MCM,Nike Therma-FIT Kobe Bryant,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,7,11.89000034,18.98999977,0,0,0,0,Black,,,Little Kids - Black - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7P34MCM,Nike Therma-FIT Kobe Bryant,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,7,11.89000034,18.98999977,0,0,0,0,Black,,,Little Kids - Black - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Black/Black/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-010
1.98E+11,B0F7NRKV42,Kobe Bryant Therma-FIT Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,6,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7NRKV42,Kobe Bryant Therma-FIT Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,6,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7NT97FH,Nike Therma-FIT Kobe Bryant,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,5,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7NT97FH,Nike Therma-FIT Kobe Bryant,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,5,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7P2434S,Mamba Mentality,Nike,50,0,-50,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,6,0,0,0,0,0,0,Black,,,Little Kids - Black - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7P2434S,Mamba Mentality,Nike,50,0,-50,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,6,0,0,0,0,0,0,Black,,,Little Kids - Black - 6,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7P47HDR,,Nike,50,0,-50,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,5,0,0,0,0,0,0,Black,,,Little Kids - Black - 5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7P47HDR,,Nike,50,0,-50,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,5,0,0,0,0,0,0,Black,,,Little Kids - Black - 5,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-023
1.98E+11,B0F7P4YTR4,Kobe Bryant Therma-FIT Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,7,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,B0F7P4YTR4,Kobe Bryant Therma-FIT Hoodie by Nike,Nike,50,111.6900024,30.81000233,61.62%,,,1,,-1,,,,1,,,UNKNOWN,3.937007904,19.68503952,11.81102371,1.102311254,7,11.89000034,18.98999977,0,0,0,0,Court Purple,,,Little Kids - Court Purple - 7,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-kobe-bryant-little-kids-hoodie-HIe9okjI/86M828-P51
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.98E+11,,,,52,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Big Kids - Court Purple/University Gold/University Gold - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/kobe-big-kids-therma-fit-pullover-hoodie-HIe9okjI/HJ1028-547
1.97E+11,B0DGY2PG45,"Nike Women's Therma-Fit One Pullover Hoodie, Carbon Heather",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,X-Small,0,0,0,0,0,0,Carbon Heather,B0FD5T9W3R,,Carbon Heather/White - XS,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-091
1.97E+11,B0DGY37J1H,"Nike Women's Therma-Fit One Pullover Hoodie, Carbon Heather",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,2.640000105,14.06000042,11.68999958,0.899486005,Medium,0,0,0,0,0,0,Carbon Heather,B0FD5T9W3R,,Carbon Heather/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-091
1.95E+11,,,,68.97,0,0,0%,,,0,,-1,,,,0,,,UNKNOWN,0,0,0,0,,0,0,0,0,0,0,,,,Black/Black/White - 2XL,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-victory-womens-long-sleeve-1-2-zip-golf-top-gF7lfH/DA3236-010
1.95E+11,B09Q2GLT2T,"Nike Women Therma-FIT Victory Long-Sleeve 1/2-Zip Golf Top (Large, Black/Black/White)",Nike,68.97,119.75,50.78,73.63%,,,1,,-1,,,,1,,,UNKNOWN,0,0,0,0,Large,0,0,0,0,0,0,Black/Black/White,,,Black/Black/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-victory-womens-long-sleeve-1-2-zip-golf-top-gF7lfH/DA3236-010
1.95E+11,B0CCTDVM82,Nike Women Therma-FIT Victory Longsleeve 1/2-Zip Golf Pullover,Nike,80,122.1600037,42.16000366,52.70%,,,1,,-1,,,,1,,,UNKNOWN,2,15.5,12,0,,0,0,0,0,0,0,,,,White/Photon Dust/White - M,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-victory-womens-long-sleeve-1-2-zip-golf-top-gF7lfH/DA3236-100
1.97E+11,B0DGXZBBSC,"Nike Women's Therma-Fit One Pullover Hoodie, Carbon Heather",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,Large,0,0,0,0,0,0,Carbon Heather,B0FD5T9W3R,,Carbon Heather/White - L,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-091
1.97E+11,B0DGY293LR,"Nike Women's Therma-Fit One Pullover Hoodie, Carbon Heather",Nike,65,0,-65,-100%,,,0,,-1,,,,1,,,UNKNOWN,3.069999933,14.25,12.60000038,0.930350721,Small,0,0,0,0,0,0,Carbon Heather,B0FD5T9W3R,,Carbon Heather/White - S,EXTRA 20% Off with code SPORT,https://www.nike.com/t/therma-fit-one-womens-pullover-hoodie-C6Ng1B/FB5210-091
