UPC,Price,Variant,Promo,Source Link
026000005425,4.275,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/elmers-r-washable-school-glue-sticks-0-24-oz-applies-and-dries-clear-4-pack-epie542
,17.28,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/parker-r-jotter-rollerball-pen-medium-point-0-7-mm-black-ink-stainless-steel-barrel-par2020672
071641281011,10.845,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-retractable-highlighters-with-storage-pouch-assorted-ink-colors-chisel-tip-assorted-barrel-colors-8-set-san28101
071641336667,11.376000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-super-permanent-marker-fine-bullet-tip-black-6-pack-san33666pp
070158009255,2.745,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-all-purpose-brush-on-krazy-glue-0-17-oz-dries-clear-epikg92548r
070158000665,1.953,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-all-purpose-instant-gel-0-07-oz-dries-clear-epikg86648r
071641355590,2.727,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-permanent-paint-marker-medium-bullet-tip-gold-san35559
071641175716,6.246,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/paper-mate-r-write-bros-mechanical-pencil-0-7-mm-hb-2-black-lead-assorted-barrel-colors-24-pack-pap2104212
071912675587,2.8440000000000003,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/rolodex-plain-unruled-refill-card-2-25-x-4-white-100-cards-pack-rol67558
071641189058,2.718,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/papermate-r-refill-for-paper-mate-profile-ballpoint-pens-medium-1-mm-conical-tip-black-ink-2-pack-pap2130521-pack-of-2
041540303763,2.592,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/papermate-r-sharpwriter-mechanical-pencil-0-7-mm-hb-2-black-lead-classic-yellow-barrel-5-pack-pap30376bpp-pack-of-5
070158005820,3.456,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-single-use-tubes-0-07-oz-dries-clear-4-pack-epikg58248sn
070530705317,0.801,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/prismacolor-r-design-kneaded-rubber-art-eraser-for-pencil-marks-rectangular-block-large-gray-san70531
,11.826,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/parker-r-quink-refill-for-parker-rollerball-pen-medium-tip-black-ink-2-pack-par1950325
071641160781,13.950000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-vis-a-vis-wet-erase-marker-fine-bullet-tip-assorted-colors-8-pack-san2134345b-pack-of-8
071641198029,14.652000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/paper-mate-r-everstrong-2-pencils-hb-2-black-lead-yellow-barrel-72-box-pap2154955
071641355439,2.745,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-permanent-paint-marker-fine-bullet-tip-white-san35543
071641818507,11.079,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-dry-erase-board-cleaning-wet-wipes-6-x-9-50-container-san81850a-each
